"REF_DATE","GEO","DGUID","Target population","Sex","Antigen or vaccine","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Diphtheria","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046062","2.2.1.1.3","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Pertussis (whooping cough)","Percentage vaccinated","Percent","239","units","0","v1546046063","2.2.1.2.1","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Pertussis (whooping cough)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046064","2.2.1.2.2","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Pertussis (whooping cough)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046065","2.2.1.2.3","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Tetanus","Percentage vaccinated","Percent","239","units","0","v1546046066","2.2.1.3.1","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Tetanus","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046067","2.2.1.3.2","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Tetanus","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046068","2.2.1.3.3","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Polio","Percentage vaccinated","Percent","239","units","0","v1546046069","2.2.1.4.1","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Polio","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046070","2.2.1.4.2","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Polio","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046071","2.2.1.4.3","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","Percentage vaccinated","Percent","239","units","0","v1546046072","2.2.1.5.1","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046073","2.2.1.5.2","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046074","2.2.1.5.3","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Measles","Percentage vaccinated","Percent","239","units","0","v1546046075","2.2.1.6.1","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Measles","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046076","2.2.1.6.2","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Measles","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046077","2.2.1.6.3","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Mumps","Percentage vaccinated","Percent","239","units","0","v1546046078","2.2.1.7.1","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Mumps","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046079","2.2.1.7.2","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Mumps","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046080","2.2.1.7.3","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Rubella","Percentage vaccinated","Percent","239","units","0","v1546046081","2.2.1.8.1","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Rubella","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046082","2.2.1.8.2","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Rubella","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046083","2.2.1.8.3","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Hepatitis B","Percentage vaccinated","Percent","239","units","0","v1546046084","2.2.1.9.1","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Hepatitis B","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046085","2.2.1.9.2","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Hepatitis B","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046086","2.2.1.9.3","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Varicella","Percentage vaccinated","Percent","239","units","0","v1546046087","2.2.1.10.1","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Varicella","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046088","2.2.1.10.2","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Varicella","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046089","2.2.1.10.3","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Meningococcal type C","Percentage vaccinated","Percent","239","units","0","v1546046090","2.2.1.11.1","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Meningococcal type C","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046091","2.2.1.11.2","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Meningococcal type C","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046092","2.2.1.11.3","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Pneumococcal","Percentage vaccinated","Percent","239","units","0","v1546046093","2.2.1.12.1","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Pneumococcal","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046094","2.2.1.12.2","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Pneumococcal","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046095","2.2.1.12.3","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Rotavirus","Percentage vaccinated","Percent","239","units","0","v1546046096","2.2.1.13.1","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Rotavirus","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046097","2.2.1.13.2","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 2-year-old children","Total - Gender","Rotavirus","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046098","2.2.1.13.3","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 7-year-old children","Total - Gender","Diphtheria","Percentage vaccinated","Percent","239","units","0","v1546046099","2.3.1.1.1","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 7-year-old children","Total - Gender","Diphtheria","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046100","2.3.1.1.2","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 7-year-old children","Total - Gender","Diphtheria","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046101","2.3.1.1.3","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 7-year-old children","Total - Gender","Pertussis (whooping cough)","Percentage vaccinated","Percent","239","units","0","v1546046102","2.3.1.2.1","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 7-year-old children","Total - Gender","Pertussis (whooping cough)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046103","2.3.1.2.2","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 7-year-old children","Total - Gender","Pertussis (whooping cough)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046104","2.3.1.2.3","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 7-year-old children","Total - Gender","Tetanus","Percentage vaccinated","Percent","239","units","0","v1546046105","2.3.1.3.1","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 7-year-old children","Total - Gender","Tetanus","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046106","2.3.1.3.2","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 7-year-old children","Total - Gender","Tetanus","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046107","2.3.1.3.3","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 7-year-old children","Total - Gender","Polio","Percentage vaccinated","Percent","239","units","0","v1546046108","2.3.1.4.1","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 7-year-old children","Total - Gender","Polio","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046109","2.3.1.4.2","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 7-year-old children","Total - Gender","Polio","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046110","2.3.1.4.3","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 7-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","Percentage vaccinated","Percent","239","units","0","v1546046111","2.3.1.5.1","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 7-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046112","2.3.1.5.2","","..","","","1"
"2011","Newfoundland and Labrador","2021A000210","Recommended vaccines for 7-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046113","2.3.1.5.3","","..","","","1"
