Geography,Year,Immunization Type,Birth Cohort,Immunization Percent,Standard Error,Standard Score,Alberta Percent
Z3.4,2016,MMR Dose 2 by Age 13,2003,88.69000000000001,0.9500000000000001,-2.61,91.18
Z3.4,2017,MMR Dose 2 by Age 13,2004,88.5,0.96,-3.08,91.45
Z3.4,2018,MMR Dose 2 by Age 13,2005,84.55,1.11,-6.11,91.34000000000002
Z3.4,2019,MMR Dose 2 by Age 13,2006,88.57,0.93,-3.12,91.46000000000001
Z3.4,2020,MMR Dose 2 by Age 13,2007,87.17,0.99,-3.87,91.01
Z3.4,2021,MMR Dose 2 by Age 13,2008,83.73,1.09,-5.55,89.81000000000002
Z3.4,2022,MMR Dose 2 by Age 13,2009,84.39000000000001,1.05,-5.19,89.83000000000001
Z3.4,2023,MMR Dose 2 by Age 13,2010,84.86000000000001,1.06,-4.46,89.61000000000001
Z3.4,2014,MMR Dose 2 by Age 17,1997,91.04,0.8500000000000001,-1.6,92.41000000000001
Z3.4,2015,MMR Dose 2 by Age 17,1998,90.7,0.9,-2.29,92.75
Z3.4,2016,MMR Dose 2 by Age 17,1999,92.0,0.79,-1.54,93.22
Z3.4,2017,MMR Dose 2 by Age 17,2000,91.10000000000001,0.8700000000000001,-2.75,93.49000000000001
Z3.4,2018,MMR Dose 2 by Age 17,2001,90.96000000000001,0.88,-2.74,93.37
Z3.4,2019,MMR Dose 2 by Age 17,2002,90.87,0.9,-3.0,93.56
Z3.4,2020,MMR Dose 2 by Age 17,2003,91.34000000000002,0.8300000000000001,-3.58,94.32000000000001
Z3.4,2021,MMR Dose 2 by Age 17,2004,91.71000000000001,0.81,-3.23,94.35000000000001
Z3.4,2022,MMR Dose 2 by Age 17,2005,88.25,0.98,-5.45,93.60000000000001
Z3.4,2023,MMR Dose 2 by Age 17,2006,90.10000000000001,0.8600000000000001,-2.9200000000000004,92.62
Z3.4,2023,MMR Dose 2 by Age 2,2021,47.330000000000005,1.6900000000000002,-13.03,69.32
Z3.4,2014,MMR Dose 2 by Age 7,2007,70.60000000000001,1.35,-7.380000000000001,80.57
Z3.4,2015,MMR Dose 2 by Age 7,2008,68.69000000000001,1.37,-9.21,81.30000000000001
Z3.4,2016,MMR Dose 2 by Age 7,2009,72.08,1.31,-7.640000000000001,82.10000000000001
Z3.4,2017,MMR Dose 2 by Age 7,2010,72.36,1.34,-6.9,81.63000000000001
Z3.4,2018,MMR Dose 2 by Age 7,2011,72.63000000000001,1.2800000000000002,-6.58,81.08
Z3.4,2019,MMR Dose 2 by Age 7,2012,69.83,1.3900000000000001,-8.55,81.72
Z3.4,2020,MMR Dose 2 by Age 7,2013,65.99000000000001,1.4100000000000001,-8.250000000000002,77.60000000000001
Z3.4,2021,MMR Dose 2 by Age 7,2014,65.36999999999999,1.4300000000000002,-6.54,74.73
Z3.4,2022,MMR Dose 2 by Age 7,2015,62.45,1.4600000000000002,-7.99,74.08
Z3.4,2023,MMR Dose 2 by Age 7,2016,61.02,1.4700000000000002,-7.92,72.63000000000001
Z3.5,2014,MMR Dose 1 by Age 13,2001,95.53,0.78,-1.1,96.38000000000001
Z3.5,2015,MMR Dose 1 by Age 13,2002,96.48,0.6600000000000001,-0.05,96.51
Z3.5,2016,MMR Dose 1 by Age 13,2003,96.97,0.6100000000000001,0.51,96.66000000000001
Z3.5,2017,MMR Dose 1 by Age 13,2004,95.81000000000002,0.7100000000000001,-1.57,96.92
Z3.5,2018,MMR Dose 1 by Age 13,2005,95.98,0.6900000000000001,-1.6,97.09
Z3.5,2019,MMR Dose 1 by Age 13,2006,98.09,0.42000000000000004,3.01,96.81000000000002
Z3.5,2020,MMR Dose 1 by Age 13,2007,96.49000000000001,0.59,0.33000000000000007,96.30000000000001
Z3.5,2021,MMR Dose 1 by Age 13,2008,96.28,0.59,1.09,95.64000000000001
Z3.5,2022,MMR Dose 1 by Age 13,2009,96.66000000000001,0.56,2.51,95.25
Z3.5,2023,MMR Dose 1 by Age 13,2010,95.29,0.7400000000000001,0.46,94.95
Z3.5,2014,MMR Dose 1 by Age 17,1997,95.99000000000001,0.7100000000000001,-0.33000000000000007,96.23
Z3.5,2015,MMR Dose 1 by Age 17,1998,95.97,0.6900000000000001,-0.77,96.51
Z3.5,2016,MMR Dose 1 by Age 17,1999,97.37,0.54,1.2200000000000002,96.71000000000001
Z3.5,2017,MMR Dose 1 by Age 17,2000,95.64000000000001,0.76,-1.7100000000000002,96.94000000000001
Z3.5,2018,MMR Dose 1 by Age 17,2001,96.34000000000002,0.68,-1.01,97.03
Z3.5,2019,MMR Dose 1 by Age 17,2002,97.38000000000001,0.53,0.31000000000000005,97.22
Z3.5,2020,MMR Dose 1 by Age 17,2003,97.72,0.5,-0.06,97.75
Z3.5,2021,MMR Dose 1 by Age 17,2004,97.08,0.56,-1.35,97.84000000000002
Z3.5,2022,MMR Dose 1 by Age 17,2005,96.67,0.6200000000000001,-1.8800000000000001,97.83000000000001
Z3.5,2023,MMR Dose 1 by Age 17,2006,98.09,0.42000000000000004,1.9300000000000002,97.27
Z3.5,2014,MMR Dose 1 by Age 2,2012,90.23,1.05,2.08,88.05
Z3.5,2015,MMR Dose 1 by Age 2,2013,91.07,1.02,3.89,87.11000000000001
Z3.5,2016,MMR Dose 1 by Age 2,2014,92.79,0.92,5.970000000000001,87.29
Z3.5,2017,MMR Dose 1 by Age 2,2015,91.96000000000001,0.97,5.04,87.05
Z3.5,2018,MMR Dose 1 by Age 2,2016,91.16000000000001,1.03,4.28,86.73
Z3.5,2019,MMR Dose 1 by Age 2,2017,90.26,1.12,2.95,86.96000000000001
Z3.5,2020,MMR Dose 1 by Age 2,2018,89.13000000000001,1.1600000000000001,2.13,86.65
Z3.5,2021,MMR Dose 1 by Age 2,2019,87.7,1.2800000000000002,3.51,83.2
Z3.5,2022,MMR Dose 1 by Age 2,2020,85.52,1.4200000000000002,2.4400000000000004,82.07
Z3.5,2023,MMR Dose 1 by Age 2,2021,83.37,1.4000000000000001,1.2100000000000002,81.67
Z3.5,2014,MMR Dose 2 by Age 13,2001,89.56,1.1500000000000001,-1.9100000000000001,91.76
Z3.5,2015,MMR Dose 2 by Age 13,2002,91.37,1.0,-0.31000000000000005,91.68
Z3.5,2016,MMR Dose 2 by Age 13,2003,89.4,1.12,-1.58,91.18
Z3.5,2017,MMR Dose 2 by Age 13,2004,91.19000000000001,0.99,-0.27,91.45
Z3.5,2018,MMR Dose 2 by Age 13,2005,89.09,1.1300000000000001,-1.9900000000000002,91.34000000000002
Z3.5,2019,MMR Dose 2 by Age 13,2006,90.83000000000001,1.0,-0.6300000000000001,91.46000000000001
Z3.5,2020,MMR Dose 2 by Age 13,2007,91.21000000000001,0.93,0.21000000000000002,91.01
Z3.5,2021,MMR Dose 2 by Age 13,2008,89.61000000000001,1.02,-0.19,89.81000000000002
Z3.5,2022,MMR Dose 2 by Age 13,2009,91.23,0.9500000000000001,1.4800000000000002,89.83000000000001
Z3.5,2023,MMR Dose 2 by Age 13,2010,90.29,1.02,0.6700000000000002,89.61000000000001
Z3.5,2014,MMR Dose 2 by Age 17,1997,90.09,1.05,-2.21,92.41000000000001
Z3.5,2015,MMR Dose 2 by Age 17,1998,91.99000000000001,0.97,-0.78,92.75
Z3.5,2016,MMR Dose 2 by Age 17,1999,92.62,0.91,-0.6600000000000001,93.22
Z3.5,2017,MMR Dose 2 by Age 17,2000,90.92,1.03,-2.5,93.49000000000001
Z3.5,2018,MMR Dose 2 by Age 17,2001,92.42,0.96,-0.98,93.37
Z3.5,2019,MMR Dose 2 by Age 17,2002,94.03,0.81,0.5700000000000001,93.56
Z3.5,2020,MMR Dose 2 by Age 17,2003,92.62,0.92,-1.86,94.32000000000001
Z3.5,2021,MMR Dose 2 by Age 17,2004,93.41000000000001,0.8500000000000001,-1.11,94.35000000000001
Z3.5,2022,MMR Dose 2 by Age 17,2005,90.75,1.05,-2.72,93.60000000000001
Z3.5,2023,MMR Dose 2 by Age 17,2006,92.14000000000001,0.93,-0.52,92.62
Z3.5,2023,MMR Dose 2 by Age 2,2021,72.64000000000001,1.6700000000000002,1.9900000000000002,69.32
Z3.5,2014,MMR Dose 2 by Age 7,2007,82.29,1.3,1.32,80.57
Z3.5,2015,MMR Dose 2 by Age 7,2008,80.66000000000001,1.34,-0.48000000000000004,81.30000000000001
Z3.5,2016,MMR Dose 2 by Age 7,2009,82.67,1.3,0.44,82.10000000000001
Z3.5,2017,MMR Dose 2 by Age 7,2010,82.86000000000001,1.32,0.93,81.63000000000001
Z3.5,2018,MMR Dose 2 by Age 7,2011,84.27,1.2900000000000003,2.4800000000000004,81.08
Z3.5,2019,MMR Dose 2 by Age 7,2012,83.85000000000001,1.2700000000000002,1.6700000000000002,81.72
Z3.5,2020,MMR Dose 2 by Age 7,2013,85.58,1.2100000000000002,6.59,77.60000000000001
Z3.5,2021,MMR Dose 2 by Age 7,2014,85.63000000000001,1.2200000000000002,8.93,74.73
Z3.5,2022,MMR Dose 2 by Age 7,2015,84.33000000000001,1.2700000000000002,8.06,74.08
Z3.5,2023,MMR Dose 2 by Age 7,2016,79.28,1.4200000000000002,4.69,72.63000000000001
Z3.6,2014,MMR Dose 1 by Age 13,2001,95.77,1.06,-0.58,96.38000000000001
Z3.6,2015,MMR Dose 1 by Age 13,2002,97.01,0.8,0.6300000000000001,96.51
Z3.6,2016,MMR Dose 1 by Age 13,2003,99.04,0.39,6.1000000000000005,96.66000000000001
Z3.6,2017,MMR Dose 1 by Age 13,2004,97.05,0.7200000000000001,0.18,96.92
Z3.6,2018,MMR Dose 1 by Age 13,2005,96.92,0.78,-0.22,97.09
Z3.6,2019,MMR Dose 1 by Age 13,2006,93.99000000000001,1.07,-2.64,96.81000000000002
Z3.6,2020,MMR Dose 1 by Age 13,2007,96.04,0.81,-0.32000000000000006,96.30000000000001
Z3.6,2021,MMR Dose 1 by Age 13,2008,95.08,0.9400000000000001,-0.59,95.64000000000001
Z3.6,2022,MMR Dose 1 by Age 13,2009,92.77,1.12,-2.22,95.25
Z3.6,2023,MMR Dose 1 by Age 13,2010,92.97,1.1600000000000001,-1.7100000000000002,94.95
Z3.6,2014,MMR Dose 1 by Age 17,1997,97.51,0.7300000000000001,1.7400000000000002,96.23
Z3.6,2015,MMR Dose 1 by Age 17,1998,97.35000000000001,0.7200000000000001,1.1700000000000002,96.51
Z3.6,2016,MMR Dose 1 by Age 17,1999,96.93,0.8,0.27,96.71000000000001
Z3.6,2017,MMR Dose 1 by Age 17,2000,97.04,0.79,0.13,96.94000000000001
Z3.6,2018,MMR Dose 1 by Age 17,2001,96.11000000000001,0.99,-0.92,97.03
Z3.6,2019,MMR Dose 1 by Age 17,2002,97.49000000000001,0.7000000000000001,0.38000000000000006,97.22
Z3.6,2020,MMR Dose 1 by Age 17,2003,99.15,0.35000000000000003,4.04,97.75
Z3.6,2021,MMR Dose 1 by Age 17,2004,97.35000000000001,0.6600000000000001,-0.7400000000000001,97.84000000000002
Z3.6,2022,MMR Dose 1 by Age 17,2005,97.10000000000001,0.7500000000000001,-0.97,97.83000000000001
Z3.6,2023,MMR Dose 1 by Age 17,2006,94.39000000000001,1.02,-2.8200000000000003,97.27
Z3.6,2014,MMR Dose 1 by Age 2,2012,82.04,1.8,-3.33,88.05
Z3.6,2015,MMR Dose 1 by Age 2,2013,79.88000000000001,1.87,-3.87,87.11000000000001
Z3.6,2016,MMR Dose 1 by Age 2,2014,80.73,1.7400000000000002,-3.7600000000000002,87.29
Z3.6,2017,MMR Dose 1 by Age 2,2015,82.64000000000001,1.7100000000000002,-2.57,87.05
Z3.6,2018,MMR Dose 1 by Age 2,2016,75.92,2.02,-5.36,86.73
Z3.6,2019,MMR Dose 1 by Age 2,2017,78.04,1.9600000000000002,-4.55,86.96000000000001
Z3.6,2020,MMR Dose 1 by Age 2,2018,77.58,2.02,-4.48,86.65
Z3.6,2021,MMR Dose 1 by Age 2,2019,68.02,2.23,-6.79,83.2
Z3.6,2022,MMR Dose 1 by Age 2,2020,65.0,2.35,-7.2700000000000005,82.07
Z3.6,2023,MMR Dose 1 by Age 2,2021,62.09,2.3000000000000003,-8.52,81.67
Z3.6,2014,MMR Dose 2 by Age 13,2001,91.33000000000001,1.36,-0.32000000000000006,91.76
Z3.6,2015,MMR Dose 2 by Age 13,2002,91.44000000000001,1.33,-0.18,91.68
Z3.6,2016,MMR Dose 2 by Age 13,2003,90.93,1.33,-0.18,91.18
Z3.6,2017,MMR Dose 2 by Age 13,2004,91.56,1.2100000000000002,0.09,91.45
Z3.6,2018,MMR Dose 2 by Age 13,2005,91.14000000000001,1.2800000000000002,-0.16,91.34000000000002
Z3.6,2019,MMR Dose 2 by Age 13,2006,88.36000000000001,1.4200000000000002,-2.19,91.46000000000001
Z3.6,2020,MMR Dose 2 by Age 13,2007,87.51,1.4700000000000002,-2.39,91.01
Z3.6,2021,MMR Dose 2 by Age 13,2008,89.23,1.33,-0.43000000000000005,89.81000000000002
Z3.6,2022,MMR Dose 2 by Age 13,2009,83.95,1.56,-3.7800000000000002,89.83000000000001
Z3.6,2023,MMR Dose 2 by Age 13,2010,86.73,1.4700000000000002,-1.9500000000000002,89.61000000000001
Z3.6,2014,MMR Dose 2 by Age 17,1997,91.39000000000001,1.35,-0.76,92.41000000000001
Z3.6,2015,MMR Dose 2 by Age 17,1998,92.97,1.1800000000000002,0.19,92.75
Z3.6,2016,MMR Dose 2 by Age 17,1999,93.31000000000002,1.1400000000000001,0.08,93.22
Z3.6,2017,MMR Dose 2 by Age 17,2000,92.33000000000001,1.2700000000000002,-0.91,93.49000000000001
Z3.6,2018,MMR Dose 2 by Age 17,2001,92.88000000000001,1.1900000000000002,-0.41000000000000003,93.37
Z3.6,2019,MMR Dose 2 by Age 17,2002,92.67,1.2200000000000002,-0.7300000000000001,93.56
Z3.6,2020,MMR Dose 2 by Age 17,2003,93.25,1.12,-0.9500000000000001,94.32000000000001
Z3.6,2021,MMR Dose 2 by Age 17,2004,93.10000000000001,1.07,-1.1600000000000001,94.35000000000001
Z3.6,2022,MMR Dose 2 by Age 17,2005,92.17,1.1900000000000002,-1.2000000000000002,93.60000000000001
Z3.6,2023,MMR Dose 2 by Age 17,2006,89.06,1.37,-2.59,92.62
Z3.6,2023,MMR Dose 2 by Age 2,2021,53.89000000000001,2.33,-6.61,69.32
Z3.6,2014,MMR Dose 2 by Age 7,2007,80.10000000000001,1.81,-0.26,80.57
Z3.6,2015,MMR Dose 2 by Age 7,2008,81.83000000000001,1.7000000000000002,0.31000000000000005,81.30000000000001
Z3.6,2016,MMR Dose 2 by Age 7,2009,77.87,1.7600000000000002,-2.4000000000000004,82.10000000000001
Z3.6,2017,MMR Dose 2 by Age 7,2010,79.23,1.7900000000000003,-1.34,81.63000000000001
Z3.6,2018,MMR Dose 2 by Age 7,2011,75.48,1.8900000000000001,-2.97,81.08
Z3.6,2019,MMR Dose 2 by Age 7,2012,74.5,1.9900000000000002,-3.63,81.72
Z3.6,2020,MMR Dose 2 by Age 7,2013,72.72,2.02,-2.41,77.60000000000001
Z3.6,2021,MMR Dose 2 by Age 7,2014,69.75,2.07,-2.4000000000000004,74.73
Z3.6,2022,MMR Dose 2 by Age 7,2015,71.51,2.03,-1.2700000000000002,74.08
Z3.6,2023,MMR Dose 2 by Age 7,2016,57.410000000000004,2.29,-6.640000000000001,72.63000000000001
Z3.7,2014,MMR Dose 1 by Age 13,2001,94.66000000000001,0.6700000000000002,-2.58,96.38000000000001
Z3.7,2015,MMR Dose 1 by Age 13,2002,95.91000000000001,0.55,-1.08,96.51
Z3.7,2016,MMR Dose 1 by Age 13,2003,94.52,0.6500000000000001,-3.29,96.66000000000001
Z3.7,2017,MMR Dose 1 by Age 13,2004,94.88000000000001,0.6100000000000001,-3.37,96.92
Z3.7,2018,MMR Dose 1 by Age 13,2005,94.4,0.6300000000000001,-4.28,97.09
Z3.7,2019,MMR Dose 1 by Age 13,2006,93.98,0.6200000000000001,-4.57,96.81000000000002
Z3.7,2020,MMR Dose 1 by Age 13,2007,93.42,0.6200000000000001,-4.61,96.30000000000001
Z3.7,2021,MMR Dose 1 by Age 13,2008,92.95,0.6400000000000001,-4.180000000000001,95.64000000000001
Z3.7,2022,MMR Dose 1 by Age 13,2009,92.13000000000001,0.7000000000000001,-4.48,95.25
Z3.7,2023,MMR Dose 1 by Age 13,2010,91.74000000000001,0.7000000000000001,-4.59,94.95
Z3.7,2014,MMR Dose 1 by Age 17,1997,94.67,0.7300000000000001,-2.14,96.23
Z3.7,2015,MMR Dose 1 by Age 17,1998,96.17,0.55,-0.6100000000000001,96.51
Z3.7,2016,MMR Dose 1 by Age 17,1999,97.15,0.45,0.98,96.71000000000001
Z3.7,2017,MMR Dose 1 by Age 17,2000,95.93,0.56,-1.82,96.94000000000001
Z3.7,2018,MMR Dose 1 by Age 17,2001,96.15,0.52,-1.6900000000000002,97.03
Z3.7,2019,MMR Dose 1 by Age 17,2002,97.39000000000001,0.39,0.45,97.22
Z3.7,2020,MMR Dose 1 by Age 17,2003,95.88000000000001,0.53,-3.54,97.75
Z3.7,2021,MMR Dose 1 by Age 17,2004,96.48,0.46,-2.95,97.84000000000002
Z3.7,2022,MMR Dose 1 by Age 17,2005,95.42,0.55,-4.39,97.83000000000001
Z3.7,2023,MMR Dose 1 by Age 17,2006,94.76,0.5700000000000001,-4.44,97.27
Z3.7,2014,MMR Dose 1 by Age 2,2012,81.55,1.0,-6.5,88.05
Z3.7,2015,MMR Dose 1 by Age 2,2013,80.99000000000001,1.03,-5.92,87.11000000000001
Z3.7,2016,MMR Dose 1 by Age 2,2014,83.45,0.98,-3.91,87.29
Z3.7,2017,MMR Dose 1 by Age 2,2015,79.39000000000001,1.08,-7.09,87.05
Z3.7,2018,MMR Dose 1 by Age 2,2016,78.53,1.12,-7.300000000000001,86.73
Z3.7,2019,MMR Dose 1 by Age 2,2017,83.94000000000001,1.03,-2.9200000000000004,86.96000000000001
Z3.7,2020,MMR Dose 1 by Age 2,2018,84.77,1.02,-1.83,86.65
Z3.7,2021,MMR Dose 1 by Age 2,2019,78.47,1.2200000000000002,-3.87,83.2
Z3.7,2022,MMR Dose 1 by Age 2,2020,78.85000000000001,1.2400000000000002,-2.59,82.07
Z3.7,2023,MMR Dose 1 by Age 2,2021,76.85000000000001,1.2700000000000002,-3.79,81.67
Z3.7,2014,MMR Dose 2 by Age 13,2001,89.54,0.92,-2.4200000000000004,91.76
Z3.7,2015,MMR Dose 2 by Age 13,2002,90.53,0.8300000000000001,-1.3800000000000001,91.68
Z3.7,2016,MMR Dose 2 by Age 13,2003,89.09,0.89,-2.3400000000000003,91.18
Z3.7,2017,MMR Dose 2 by Age 13,2004,88.22,0.9400000000000001,-3.4400000000000004,91.45
Z3.7,2018,MMR Dose 2 by Age 13,2005,87.73,0.9,-4.02,91.34000000000002
Z3.7,2019,MMR Dose 2 by Age 13,2006,87.66000000000001,0.8700000000000001,-4.359999999999999,91.46000000000001
Z3.7,2020,MMR Dose 2 by Age 13,2007,87.44000000000001,0.8400000000000001,-4.26,91.01
Z3.7,2021,MMR Dose 2 by Age 13,2008,86.78,0.8700000000000001,-3.49,89.81000000000002
Z3.7,2022,MMR Dose 2 by Age 13,2009,85.83000000000001,0.91,-4.4,89.83000000000001
Z3.7,2023,MMR Dose 2 by Age 13,2010,85.03,0.91,-5.04,89.61000000000001
Z3.7,2014,MMR Dose 2 by Age 17,1997,92.32000000000001,0.8200000000000001,-0.11,92.41000000000001
Z3.7,2015,MMR Dose 2 by Age 17,1998,92.94000000000001,0.7500000000000001,0.25,92.75
Z3.7,2016,MMR Dose 2 by Age 17,1999,93.11000000000001,0.7500000000000001,-0.14,93.22
Z3.7,2017,MMR Dose 2 by Age 17,2000,93.43,0.6900000000000001,-0.09,93.49000000000001
Z3.7,2018,MMR Dose 2 by Age 17,2001,91.99000000000001,0.77,-1.7900000000000003,93.37
Z3.7,2019,MMR Dose 2 by Age 17,2002,93.93,0.6200000000000001,0.59,93.56
Z3.7,2020,MMR Dose 2 by Age 17,2003,92.08,0.7300000000000001,-3.09,94.32000000000001
Z3.7,2021,MMR Dose 2 by Age 17,2004,92.15,0.7300000000000001,-3.0,94.35000000000001
Z3.7,2022,MMR Dose 2 by Age 17,2005,90.0,0.8,-4.5,93.60000000000001
Z3.7,2023,MMR Dose 2 by Age 17,2006,89.28,0.81,-4.15,92.62
Z3.7,2023,MMR Dose 2 by Age 2,2021,59.2,1.4700000000000002,-6.880000000000001,69.32
Z3.7,2014,MMR Dose 2 by Age 7,2007,74.96000000000001,1.1400000000000001,-4.930000000000001,80.57
Z3.7,2015,MMR Dose 2 by Age 7,2008,75.88,1.1400000000000001,-4.75,81.30000000000001
Z3.7,2016,MMR Dose 2 by Age 7,2009,75.91000000000001,1.1300000000000001,-5.470000000000001,82.10000000000001
Z3.7,2017,MMR Dose 2 by Age 7,2010,74.73,1.1300000000000001,-6.1000000000000005,81.63000000000001
Z3.7,2018,MMR Dose 2 by Age 7,2011,73.95,1.1600000000000001,-6.130000000000001,81.08
Z3.7,2019,MMR Dose 2 by Age 7,2012,72.4,1.1600000000000001,-8.04,81.72
Z3.7,2020,MMR Dose 2 by Age 7,2013,68.76,1.2400000000000002,-7.130000000000001,77.60000000000001
Z3.7,2021,MMR Dose 2 by Age 7,2014,64.94000000000001,1.2900000000000003,-7.6000000000000005,74.73
Z3.7,2022,MMR Dose 2 by Age 7,2015,70.13000000000001,1.2300000000000002,-3.2,74.08
Z3.7,2023,MMR Dose 2 by Age 7,2016,65.0,1.2900000000000003,-5.9,72.63000000000001
Z4.1,2014,MMR Dose 1 by Age 13,2001,96.67,0.36000000000000004,0.8,96.38000000000001
Z4.1,2015,MMR Dose 1 by Age 13,2002,96.43,0.38000000000000006,-0.2,96.51
Z4.1,2016,MMR Dose 1 by Age 13,2003,96.78,0.35000000000000003,0.33000000000000007,96.66000000000001
Z4.1,2017,MMR Dose 1 by Age 13,2004,96.80000000000001,0.34,-0.35000000000000003,96.92
Z4.1,2018,MMR Dose 1 by Age 13,2005,98.11000000000001,0.22,4.61,97.09
Z4.1,2019,MMR Dose 1 by Age 13,2006,98.13000000000001,0.21000000000000002,6.23,96.81000000000002
Z4.1,2020,MMR Dose 1 by Age 13,2007,96.77,0.30000000000000004,1.56,96.30000000000001
Z4.1,2021,MMR Dose 1 by Age 13,2008,96.5,0.31000000000000005,2.7800000000000002,95.64000000000001
Z4.1,2022,MMR Dose 1 by Age 13,2009,96.0,0.34,2.2,95.25
Z4.1,2023,MMR Dose 1 by Age 13,2010,95.36000000000001,0.37000000000000005,1.09,94.95
Z4.1,2014,MMR Dose 1 by Age 17,1997,94.59,0.48000000000000004,-3.4200000000000004,96.23
Z4.1,2015,MMR Dose 1 by Age 17,1998,95.07,0.46,-3.15,96.51
Z4.1,2016,MMR Dose 1 by Age 17,1999,95.61000000000001,0.43000000000000005,-2.56,96.71000000000001
Z4.1,2017,MMR Dose 1 by Age 17,2000,96.47,0.37000000000000005,-1.2600000000000002,96.94000000000001
Z4.1,2018,MMR Dose 1 by Age 17,2001,96.89000000000001,0.34,-0.39,97.03
Z4.1,2019,MMR Dose 1 by Age 17,2002,96.83000000000001,0.34,-1.1500000000000001,97.22
Z4.1,2020,MMR Dose 1 by Age 17,2003,98.23,0.21000000000000002,2.2800000000000002,97.75
Z4.1,2021,MMR Dose 1 by Age 17,2004,97.85000000000001,0.24000000000000002,0.05,97.84000000000002
Z4.1,2022,MMR Dose 1 by Age 17,2005,98.62,0.17,4.74,97.83000000000001
Z4.1,2023,MMR Dose 1 by Age 17,2006,98.41000000000001,0.18,6.2,97.27
Z4.1,2014,MMR Dose 1 by Age 2,2012,89.53,0.5700000000000001,2.59,88.05
Z4.1,2015,MMR Dose 1 by Age 2,2013,90.58,0.55,6.3500000000000005,87.11000000000001
Z4.1,2016,MMR Dose 1 by Age 2,2014,89.96000000000001,0.55,4.890000000000001,87.29
Z4.1,2017,MMR Dose 1 by Age 2,2015,90.58,0.52,6.76,87.05
Z4.1,2018,MMR Dose 1 by Age 2,2016,88.93,0.5700000000000001,3.8200000000000003,86.73
Z4.1,2019,MMR Dose 1 by Age 2,2017,89.22,0.5700000000000001,4.0,86.96000000000001
Z4.1,2020,MMR Dose 1 by Age 2,2018,89.17,0.58,4.319999999999999,86.65
Z4.1,2021,MMR Dose 1 by Age 2,2019,86.28,0.6500000000000001,4.7700000000000005,83.2
Z4.1,2022,MMR Dose 1 by Age 2,2020,84.77,0.6900000000000001,3.93,82.07
Z4.1,2023,MMR Dose 1 by Age 2,2021,84.63000000000001,0.6600000000000001,4.49,81.67
Z4.1,2014,MMR Dose 2 by Age 13,2001,90.09,0.6400000000000001,-2.59,91.76
Z4.1,2015,MMR Dose 2 by Age 13,2002,88.29,0.7100000000000001,-4.800000000000001,91.68
Z4.1,2016,MMR Dose 2 by Age 13,2003,87.86000000000001,0.7000000000000001,-4.71,91.18
Z4.1,2017,MMR Dose 2 by Age 13,2004,89.37,0.6300000000000001,-3.29,91.45
Z4.1,2018,MMR Dose 2 by Age 13,2005,89.95,0.6000000000000001,-2.33,91.34000000000002
Z4.1,2019,MMR Dose 2 by Age 13,2006,92.85000000000001,0.47000000000000003,2.9800000000000004,91.46000000000001
Z4.1,2020,MMR Dose 2 by Age 13,2007,90.44000000000001,0.54,-1.07,91.01
Z4.1,2021,MMR Dose 2 by Age 13,2008,88.73,0.58,-1.85,89.81000000000002
Z4.1,2022,MMR Dose 2 by Age 13,2009,89.10000000000001,0.5700000000000001,-1.2900000000000003,89.83000000000001
Z4.1,2023,MMR Dose 2 by Age 13,2010,88.79,0.5700000000000001,-1.4400000000000002,89.61000000000001
Z4.1,2014,MMR Dose 2 by Age 17,1997,87.28,0.7300000000000001,-7.05,92.41000000000001
Z4.1,2015,MMR Dose 2 by Age 17,1998,88.48,0.6900000000000001,-6.19,92.75
Z4.1,2016,MMR Dose 2 by Age 17,1999,90.24000000000001,0.6500000000000001,-4.61,93.22
Z4.1,2017,MMR Dose 2 by Age 17,2000,90.44000000000001,0.6400000000000001,-4.800000000000001,93.49000000000001
Z4.1,2018,MMR Dose 2 by Age 17,2001,90.82000000000001,0.6100000000000001,-4.22,93.37
Z4.1,2019,MMR Dose 2 by Age 17,2002,89.98,0.6300000000000001,-5.73,93.56
Z4.1,2020,MMR Dose 2 by Age 17,2003,93.42,0.46,-1.9700000000000002,94.32000000000001
Z4.1,2021,MMR Dose 2 by Age 17,2004,93.58,0.44,-1.7300000000000002,94.35000000000001
Z4.1,2022,MMR Dose 2 by Age 17,2005,92.99000000000001,0.47000000000000003,-1.3,93.60000000000001
Z4.1,2023,MMR Dose 2 by Age 17,2006,94.08,0.41000000000000003,3.54,92.62
Z4.1,2023,MMR Dose 2 by Age 2,2021,72.55,0.81,4.0,69.32
Z4.1,2014,MMR Dose 2 by Age 7,2007,77.06,0.8400000000000001,-4.2,80.57
Z4.1,2015,MMR Dose 2 by Age 7,2008,79.07,0.79,-2.8200000000000003,81.30000000000001
Z4.1,2016,MMR Dose 2 by Age 7,2009,81.12,0.7500000000000001,-1.31,82.10000000000001
Z4.1,2017,MMR Dose 2 by Age 7,2010,79.82000000000001,0.76,-2.3800000000000003,81.63000000000001
Z4.1,2018,MMR Dose 2 by Age 7,2011,79.07,0.76,-2.63,81.08
Z4.1,2019,MMR Dose 2 by Age 7,2012,79.5,0.7400000000000001,-2.9800000000000004,81.72
Z4.1,2020,MMR Dose 2 by Age 7,2013,71.63000000000001,0.8300000000000001,-7.2,77.60000000000001
Z4.1,2021,MMR Dose 2 by Age 7,2014,71.92,0.8,-3.5,74.73
Z4.1,2022,MMR Dose 2 by Age 7,2015,68.39,0.8300000000000001,-6.890000000000001,74.08
