model_no,k_name,l1,l2,b,meas_error,lppd_exact
277,ksqexp,1,250,1,0.1,-30.417289323306782
278,ksqexp,1,250,1,0.05,-26.21177942092501
279,ksqexp,1,250,1,0.01,-24.73678685583805
280,ksqexp,1,250,1,0,-24.673778908002063
281,ksqexp,1,250,1.5,0.5,-93.2427530528276
282,ksqexp,1,250,1.5,0.1,-49.90012257207935
283,ksqexp,1,250,1.5,0.05,-46.96386105537861
284,ksqexp,1,250,1.5,0.01,-45.962383780416296
285,ksqexp,1,250,1.5,0,-45.919942647076326
286,ksqexp,1,500,0.5,0.5,-68.31987515998247
287,ksqexp,1,500,0.5,0.1,0.4661930939233989
288,ksqexp,1,500,0.5,0.05,7.890854611234868
289,ksqexp,1,500,0.5,0.01,10.687207201362275
290,ksqexp,1,500,0.5,0,10.809312545960502
291,ksqexp,1,500,1,0.5,-82.86139727227847
292,ksqexp,1,500,1,0.1,-30.417289323306782
293,ksqexp,1,500,1,0.05,-26.21177942092501
294,ksqexp,1,500,1,0.01,-24.73678685583805
295,ksqexp,1,500,1,0,-24.673778908002063
296,ksqexp,1,500,1.5,0.5,-93.2427530528276
297,ksqexp,1,500,1.5,0.1,-49.90012257207935
298,ksqexp,1,500,1.5,0.05,-46.96386105537861
299,ksqexp,1,500,1.5,0.01,-45.962383780416296
300,ksqexp,1,500,1.5,0,-45.919942647076326
301,ksqexp,1.25,0.2,0.5,0.5,-47.834784428426396
302,ksqexp,1.25,0.2,0.5,0.1,-65.94388352328941
303,ksqexp,1.25,0.2,0.5,0.05,-546.8091483411183
304,ksqexp,1.25,0.2,0.5,0.01,-15895.62987746765
305,ksqexp,1.25,0.2,0.5,0,-836057762758.019
306,ksqexp,1.25,0.2,1,0.5,-45.02142701481216
307,ksqexp,1.25,0.2,1,0.1,-59.87032534376775
308,ksqexp,1.25,0.2,1,0.05,-506.0876810983864
309,ksqexp,1.25,0.2,1,0.01,-16189.477574539216
310,ksqexp,1.25,0.2,1,0,-818324064406.411
311,ksqexp,1.25,0.2,1.5,0.5,-43.652258973017695
312,ksqexp,1.25,0.2,1.5,0.1,-56.054048598668444
313,ksqexp,1.25,0.2,1.5,0.05,-482.0706606081345
314,ksqexp,1.25,0.2,1.5,0.01,-16352.539656542109
315,ksqexp,1.25,0.2,1.5,0,-803552958013.2169
