model_no,k_name,l1,l2,b,meas_error,lppd_exact
407,ksqexp,1.25,1,0.5,0.1,-200.35586925732363
408,ksqexp,1.25,1,0.5,0.05,-386.413460841894
409,ksqexp,1.25,1,0.5,0.01,-592.3068305938259
410,ksqexp,1.25,1,0.5,0,-607.6558715650137
411,ksqexp,1.25,1,1,0.5,-77.74219259786071
412,ksqexp,1.25,1,1,0.1,-160.15545419609575
413,ksqexp,1.25,1,1,0.05,-241.89785325310572
414,ksqexp,1.25,1,1,0.01,-304.44250257369845
415,ksqexp,1.25,1,1,0,-308.1028788504991
416,ksqexp,1.25,1,1.5,0.5,-82.79206697342178
417,ksqexp,1.25,1,1.5,0.1,-139.55653283037555
418,ksqexp,1.25,1,1.5,0.05,-185.1742939125389
419,ksqexp,1.25,1,1.5,0.01,-214.13717801560674
420,ksqexp,1.25,1,1.5,0,-215.6645632969217
421,ksqexp,1.25,1.5,0.5,0.5,-72.06949852642828
422,ksqexp,1.25,1.5,0.5,0.1,-155.2226839051798
423,ksqexp,1.25,1.5,0.5,0.05,-293.4146282835463
424,ksqexp,1.25,1.5,0.5,0.01,-466.58716585022495
425,ksqexp,1.25,1.5,0.5,0,-480.9204565275684
426,ksqexp,1.25,1.5,1,0.5,-79.66625573514776
427,ksqexp,1.25,1.5,1,0.1,-133.4615680748984
428,ksqexp,1.25,1.5,1,0.05,-196.87305408634924
429,ksqexp,1.25,1.5,1,0.01,-252.0392469937617
430,ksqexp,1.25,1.5,1,0,-255.54872469228047
431,ksqexp,1.25,1.5,1.5,0.5,-86.06941009897024
432,ksqexp,1.25,1.5,1.5,0.1,-123.24838523058557
433,ksqexp,1.25,1.5,1.5,0.05,-159.87441513680653
434,ksqexp,1.25,1.5,1.5,0.01,-186.33359951732996
435,ksqexp,1.25,1.5,1.5,0,-187.8374960998802
436,ksqexp,1.25,2,0.5,0.5,-72.58292014195816
437,ksqexp,1.25,2,0.5,0.1,-153.60647002927354
438,ksqexp,1.25,2,0.5,0.05,-290.87806906740605
439,ksqexp,1.25,2,0.5,0.01,-465.1770459959711
440,ksqexp,1.25,2,0.5,0,-479.7031599173562
441,ksqexp,1.25,2,1,0.5,-81.45191664411844
442,ksqexp,1.25,2,1,0.1,-135.8602071363408
443,ksqexp,1.25,2,1,0.05,-199.5446979650168
444,ksqexp,1.25,2,1,0.01,-255.62538632169395
445,ksqexp,1.25,2,1,0,-259.21164135404956
446,ksqexp,1.25,2,1.5,0.5,-88.73993964984102
447,ksqexp,1.25,2,1.5,0.1,-127.26685385952062
448,ksqexp,1.25,2,1.5,0.05,-164.42318796850046
449,ksqexp,1.25,2,1.5,0.01,-191.5767034811592
450,ksqexp,1.25,2,1.5,0,-193.12715051886892
451,ksqexp,1.25,2.5,0.5,0.5,-73.01838953487172
452,ksqexp,1.25,2.5,0.5,0.1,-154.54794152797936
453,ksqexp,1.25,2.5,0.5,0.05,-292.1160021179976
454,ksqexp,1.25,2.5,0.5,0.01,-467.32522482766876
455,ksqexp,1.25,2.5,0.5,0,-481.93392068453466
456,ksqexp,1.25,2.5,1,0.5,-82.60350874326983
457,ksqexp,1.25,2.5,1,0.1,-137.96568183019812
458,ksqexp,1.25,2.5,1,0.05,-202.1098315350346
459,ksqexp,1.25,2.5,1,0.01,-258.69323036600673
460,ksqexp,1.25,2.5,1,0,-262.31200584045814
461,ksqexp,1.25,2.5,1.5,0.5,-90.30853371361597
462,ksqexp,1.25,2.5,1.5,0.1,-129.85482356601926
463,ksqexp,1.25,2.5,1.5,0.05,-167.4476758421744
464,ksqexp,1.25,2.5,1.5,0.01,-194.94725758220025
465,ksqexp,1.25,2.5,1.5,0,-196.51738291164372
466,ksqexp,1.25,3,0.5,0.5,-73.26707254937197
467,ksqexp,1.25,3,0.5,0.1,-155.18270867265394
468,ksqexp,1.25,3,0.5,0.05,-293.07533028028206
469,ksqexp,1.25,3,0.5,0.01,-468.82959555745384
470,ksqexp,1.25,3,0.5,0,-483.47926037770355
471,ksqexp,1.25,3,1,0.5,-83.23829177975215
472,ksqexp,1.25,3,1,0.1,-139.14421635432228
