model_no,k_name,l1,l2,b,meas_error,lppd_exact
447,ksqexp,1.25,6,1.5,0.1,4.022663463773803
448,ksqexp,1.25,6,1.5,0.05,10.760678639378495
449,ksqexp,1.25,6,1.5,0.01,13.842112184780172
450,ksqexp,1.25,6,1.5,0,13.986168041930622
451,ksqexp,1.25,8,0.5,0.5,-26.937197378256165
452,ksqexp,1.25,8,0.5,0.1,17.78211801109845
453,ksqexp,1.25,8,0.5,0.05,28.261680966187583
454,ksqexp,1.25,8,0.5,0.01,34.15567721645728
455,ksqexp,1.25,8,0.5,0,34.44600194626509
456,ksqexp,1.25,8,1,0.5,-31.539327075388186
457,ksqexp,1.25,8,1,0.1,9.644185672232677
458,ksqexp,1.25,8,1,0.05,17.870436295744607
459,ksqexp,1.25,8,1,0.01,21.989015141366178
460,ksqexp,1.25,8,1,0,22.189266089892545
461,ksqexp,1.25,8,1.5,0.5,-34.61496799537338
462,ksqexp,1.25,8,1.5,0.1,3.9070752319088142
463,ksqexp,1.25,8,1.5,0.05,10.662722174892696
464,ksqexp,1.25,8,1.5,0.01,13.771653561385246
465,ksqexp,1.25,8,1.5,0,13.917702321233303
466,ksqexp,1.25,10,0.5,0.5,-26.953403023925095
467,ksqexp,1.25,10,0.5,0.1,17.771069918524653
468,ksqexp,1.25,10,0.5,0.05,28.29293721683444
469,ksqexp,1.25,10,0.5,0.01,34.29091644610896
470,ksqexp,1.25,10,0.5,0,34.591702970511726
471,ksqexp,1.25,10,1,0.5,-31.55024130850635
472,ksqexp,1.25,10,1,0.1,9.640097885951262
473,ksqexp,1.25,10,1,0.05,17.89265536618698
474,ksqexp,1.25,10,1,0.01,22.045111329918864
475,ksqexp,1.25,10,1,0,22.247746035027728
476,ksqexp,1.25,10,1.5,0.5,-34.624441301812844
