pruid,prename,prfname,week_end,sex,age,numtotal_atleast1dose,numtotal_partially,numtotal_fully,numtotal_additional,numtotal_2nd_additional,numtotal_recommended_vax,numtotal_vax_interest,proptotal_atleast1dose,proptotal_partially,proptotal_fully,proptotal_additional,proptotal_2nd_additional,proptotal_recommended_vax,proptotal_vax_interest
48,Alberta,Alberta,2024-06-30,m,Not reported,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,m,Unknown,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Other,0–4,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Other,05–11,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Other,12–17,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Other,18–29,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Other,30–39,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Other,40–49,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Other,50–59,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Other,60–69,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Other,70–79,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Other,80+,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Other,All ages,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Other,Not reported,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Other,Unknown,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Unknown,0–4,,,,,,,1.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Unknown,05–11,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Unknown,12–17,,,,,,,8.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Unknown,18–29,,,,,,4.0,26.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Unknown,30–39,,,,,,,19.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Unknown,40–49,,,,,,,16.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Unknown,50–59,,,,,,,30.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Unknown,60–69,,,,,,2.0,25.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Unknown,70–79,,,,,,1.0,10.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Unknown,80+,,,,,,1.0,2.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Unknown,All ages,,,,,,8.0,137.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Unknown,Not reported,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Unknown,Unknown,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Not reported,0–4,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Not reported,05–11,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Not reported,12–17,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Not reported,18–29,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Not reported,30–39,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Not reported,40–49,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Not reported,50–59,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Not reported,60–69,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Not reported,70–79,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Not reported,80+,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Not reported,All ages,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Not reported,Not reported,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,Not reported,Unknown,,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,All sexes,0–4,39176.0,,,,,5396.0,27896.0,17.8,,,,,2.5,12.7
59,British Columbia,Colombie-Britannique,2024-06-30,All sexes,05–11,157605.0,,,,,4153.0,49373.0,43.2,,,,,1.1,13.5
59,British Columbia,Colombie-Britannique,2024-06-30,All sexes,12–17,240215.0,,,,,3545.0,45571.0,72.9,,,,,1.1,13.8
59,British Columbia,Colombie-Britannique,2024-06-30,All sexes,18–29,715506.0,,,,,11161.0,85564.0,78.8,,,,,1.2,9.4
59,British Columbia,Colombie-Britannique,2024-06-30,All sexes,30–39,718288.0,,,,,13864.0,134248.0,84.6,,,,,1.6,15.8
59,British Columbia,Colombie-Britannique,2024-06-30,All sexes,40–49,632233.0,,,,,13380.0,145031.0,89.7,,,,,1.9,20.6
59,British Columbia,Colombie-Britannique,2024-06-30,All sexes,50–59,619464.0,,,,,19350.0,191275.0,90.2,,,,,2.8,27.9
59,British Columbia,Colombie-Britannique,2024-06-30,All sexes,60–69,676438.0,,,,,105379.0,315629.0,96,,,,,15,44.8
59,British Columbia,Colombie-Britannique,2024-06-30,All sexes,70–79,511027.0,,,,,174227.0,311990.0,>=99,,,,,35.4,63.4
59,British Columbia,Colombie-Britannique,2024-06-30,All sexes,80+,332444.0,,,,,106878.0,187325.0,>=99,,,,,41.1,72
59,British Columbia,Colombie-Britannique,2024-06-30,All sexes,All ages,4642396.0,,,,,457333.0,1493902.0,84.1,,,,,8.3,27.1
59,British Columbia,Colombie-Britannique,2024-06-30,All sexes,Not reported,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,All sexes,Unknown,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,f,0–4,18893.0,,,,,2649.0,13505.0,17.6,,,,,2.5,12.6
59,British Columbia,Colombie-Britannique,2024-06-30,f,05–11,76984.0,,,,,2026.0,24387.0,43.3,,,,,1.1,13.7
59,British Columbia,Colombie-Britannique,2024-06-30,f,12–17,117100.0,,,,,1835.0,22709.0,73.3,,,,,1.1,14.2
59,British Columbia,Colombie-Britannique,2024-06-30,f,18–29,355209.0,,,,,6702.0,51656.0,80.2,,,,,1.5,11.7
59,British Columbia,Colombie-Britannique,2024-06-30,f,30–39,358021.0,,,,,7916.0,76599.0,85.8,,,,,1.9,18.4
59,British Columbia,Colombie-Britannique,2024-06-30,f,40–49,320804.0,,,,,7480.0,79879.0,90.4,,,,,2.1,22.5
59,British Columbia,Colombie-Britannique,2024-06-30,f,50–59,319433.0,,,,,11098.0,104960.0,90.5,,,,,3.1,29.7
59,British Columbia,Colombie-Britannique,2024-06-30,f,60–69,350557.0,,,,,57777.0,169370.0,96.2,,,,,15.9,46.5
59,British Columbia,Colombie-Britannique,2024-06-30,f,70–79,265623.0,,,,,90989.0,162783.0,>=99,,,,,35.4,63.3
59,British Columbia,Colombie-Britannique,2024-06-30,f,80+,185068.0,,,,,60185.0,104852.0,>=99,,,,,40.6,70.7
59,British Columbia,Colombie-Britannique,2024-06-30,f,All ages,2367692.0,,,,,248657.0,810700.0,85.1,,,,,8.9,29.1
59,British Columbia,Colombie-Britannique,2024-06-30,f,Not reported,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,f,Unknown,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,m,0–4,20279.0,,,,,2746.0,14388.0,18.1,,,,,2.4,12.8
59,British Columbia,Colombie-Britannique,2024-06-30,m,05–11,80618.0,,,,,2127.0,24985.0,43.1,,,,,1.1,13.3
59,British Columbia,Colombie-Britannique,2024-06-30,m,12–17,123091.0,,,,,1707.0,22851.0,72.4,,,,,1,13.4
59,British Columbia,Colombie-Britannique,2024-06-30,m,18–29,360005.0,,,,,4440.0,33815.0,77.4,,,,,1,7.3
59,British Columbia,Colombie-Britannique,2024-06-30,m,30–39,360051.0,,,,,5929.0,57560.0,83.4,,,,,1.4,13.3
59,British Columbia,Colombie-Britannique,2024-06-30,m,40–49,311323.0,,,,,5890.0,65108.0,88.8,,,,,1.7,18.6
59,British Columbia,Colombie-Britannique,2024-06-30,m,50–59,299965.0,,,,,8251.0,86300.0,90,,,,,2.5,25.9
59,British Columbia,Colombie-Britannique,2024-06-30,m,60–69,325817.0,,,,,47600.0,146244.0,95.8,,,,,14,43
59,British Columbia,Colombie-Britannique,2024-06-30,m,70–79,245383.0,,,,,83238.0,149207.0,>=99,,,,,35.5,63.6
59,British Columbia,Colombie-Britannique,2024-06-30,m,80+,147360.0,,,,,46687.0,82464.0,>=99,,,,,41.8,73.9
59,British Columbia,Colombie-Britannique,2024-06-30,m,All ages,2273892.0,,,,,208615.0,682922.0,83.1,,,,,7.6,25
59,British Columbia,Colombie-Britannique,2024-06-30,m,Not reported,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,m,Unknown,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Other,0–4,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Other,05–11,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Other,12–17,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Other,18–29,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Other,30–39,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Other,40–49,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Other,50–59,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Other,60–69,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Other,70–79,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Other,80+,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Other,All ages,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Other,Not reported,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Other,Unknown,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Unknown,0–4,4.0,,,,,1.0,3.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Unknown,05–11,3.0,,,,,,1.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Unknown,12–17,24.0,,,,,3.0,11.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Unknown,18–29,292.0,,,,,19.0,93.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Unknown,30–39,216.0,,,,,19.0,89.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Unknown,40–49,106.0,,,,,10.0,44.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Unknown,50–59,66.0,,,,,1.0,15.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Unknown,60–69,64.0,,,,,2.0,15.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Unknown,70–79,21.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Unknown,80+,16.0,,,,,6.0,9.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Unknown,All ages,812.0,,,,,61.0,280.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Unknown,Not reported,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Unknown,Unknown,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Not reported,0–4,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Not reported,05–11,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Not reported,12–17,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Not reported,18–29,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Not reported,30–39,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Not reported,40–49,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Not reported,50–59,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Not reported,60–69,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Not reported,70–79,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Not reported,80+,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Not reported,All ages,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Not reported,Not reported,0.0,,,,,,0.0,na,,,,,na,na
59,British Columbia,Colombie-Britannique,2024-06-30,Not reported,Unknown,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,All sexes,0–4,348.0,,,,,28.0,224.0,15.3,,,,,1.2,9.8
60,Yukon,Yukon,2024-06-30,All sexes,05–11,1549.0,,,,,36.0,390.0,44.6,,,,,1,11.2
60,Yukon,Yukon,2024-06-30,All sexes,12–17,2113.0,,,,,42.0,281.0,76.1,,,,,1.5,10.1
60,Yukon,Yukon,2024-06-30,All sexes,18–29,5227.0,,,,,60.0,399.0,79.9,,,,,0.9,6.1
60,Yukon,Yukon,2024-06-30,All sexes,30–39,6966.0,,,,,139.0,1044.0,86.4,,,,,1.7,13
60,Yukon,Yukon,2024-06-30,All sexes,40–49,5813.0,,,,,132.0,1027.0,89.4,,,,,2,15.8
60,Yukon,Yukon,2024-06-30,All sexes,50–59,5012.0,,,,,168.0,1168.0,87.7,,,,,2.9,20.4
60,Yukon,Yukon,2024-06-30,All sexes,60–69,5402.0,,,,,353.0,1960.0,94.4,,,,,6.2,34.3
60,Yukon,Yukon,2024-06-30,All sexes,70–79,3210.0,,,,,350.0,1612.0,>=99,,,,,11.3,52.1
60,Yukon,Yukon,2024-06-30,All sexes,80+,1125.0,,,,,173.0,589.0,>=99,,,,,17.3,58.8
60,Yukon,Yukon,2024-06-30,All sexes,All ages,37294.0,,,,,1682.0,8694.0,82.6,,,,,3.7,19.2
60,Yukon,Yukon,2024-06-30,All sexes,Not reported,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,All sexes,Unknown,529.0,,,,,201.0,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,f,0–4,163.0,,,,,17.0,112.0,14.4,,,,,1.5,9.9
60,Yukon,Yukon,2024-06-30,f,05–11,740.0,,,,,9.0,183.0,45.3,,,,,0.6,11.2
60,Yukon,Yukon,2024-06-30,f,12–17,984.0,,,,,27.0,139.0,75.3,,,,,2.1,10.6
60,Yukon,Yukon,2024-06-30,f,18–29,2522.0,,,,,31.0,256.0,78.3,,,,,1,7.9
60,Yukon,Yukon,2024-06-30,f,30–39,3544.0,,,,,74.0,659.0,86.7,,,,,1.8,16.1
60,Yukon,Yukon,2024-06-30,f,40–49,2919.0,,,,,77.0,597.0,91.2,,,,,2.4,18.6
60,Yukon,Yukon,2024-06-30,f,50–59,2485.0,,,,,98.0,650.0,88.2,,,,,3.5,23.1
60,Yukon,Yukon,2024-06-30,f,60–69,2649.0,,,,,198.0,1076.0,94.4,,,,,7.1,38.3
60,Yukon,Yukon,2024-06-30,f,70–79,1492.0,,,,,169.0,795.0,>=99,,,,,11.7,55.1
60,Yukon,Yukon,2024-06-30,f,80+,531.0,,,,,96.0,299.0,>=99,,,,,19.2,59.8
60,Yukon,Yukon,2024-06-30,f,All ages,18029.0,,,,,796.0,4766.0,81.4,,,,,3.6,21.5
60,Yukon,Yukon,2024-06-30,f,Not reported,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,f,Unknown,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,m,0–4,174.0,,,,,6.0,107.0,15.2,,,,,0.5,9.3
60,Yukon,Yukon,2024-06-30,m,05–11,793.0,,,,,16.0,196.0,43.1,,,,,0.9,10.7
60,Yukon,Yukon,2024-06-30,m,12–17,1113.0,,,,,5.0,131.0,75.8,,,,,0.3,8.9
60,Yukon,Yukon,2024-06-30,m,18–29,2611.0,,,,,11.0,125.0,78.7,,,,,0.3,3.8
60,Yukon,Yukon,2024-06-30,m,30–39,3330.0,,,,,48.0,369.0,83.8,,,,,1.2,9.3
60,Yukon,Yukon,2024-06-30,m,40–49,2804.0,,,,,47.0,415.0,84.9,,,,,1.4,12.6
60,Yukon,Yukon,2024-06-30,m,50–59,2457.0,,,,,58.0,486.0,84.9,,,,,2,16.8
60,Yukon,Yukon,2024-06-30,m,60–69,2669.0,,,,,148.0,877.0,91.5,,,,,5.1,30.1
60,Yukon,Yukon,2024-06-30,m,70–79,1643.0,,,,,176.0,806.0,>=99,,,,,10.6,48.7
60,Yukon,Yukon,2024-06-30,m,80+,558.0,,,,,67.0,280.0,>=99,,,,,13.3,55.8
60,Yukon,Yukon,2024-06-30,m,All ages,18152.0,,,,,582.0,3792.0,78.9,,,,,2.5,16.5
60,Yukon,Yukon,2024-06-30,m,Not reported,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,m,Unknown,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Other,0–4,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Other,05–11,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Other,12–17,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Other,18–29,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Other,30–39,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Other,40–49,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Other,50–59,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Other,60–69,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Other,70–79,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Other,80+,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Other,All ages,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Other,Not reported,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Other,Unknown,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Unknown,0–4,11.0,,,,,5.0,5.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Unknown,05–11,16.0,,,,,11.0,11.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Unknown,12–17,16.0,,,,,10.0,11.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Unknown,18–29,94.0,,,,,18.0,18.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Unknown,30–39,92.0,,,,,17.0,16.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Unknown,40–49,90.0,,,,,8.0,15.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Unknown,50–59,70.0,,,,,12.0,32.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Unknown,60–69,84.0,,,,,7.0,7.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Unknown,70–79,75.0,,,,,5.0,11.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Unknown,80+,36.0,,,,,10.0,10.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Unknown,All ages,1113.0,,,,,304.0,136.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Unknown,Not reported,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Unknown,Unknown,529.0,,,,,201.0,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Not reported,0–4,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Not reported,05–11,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Not reported,12–17,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Not reported,18–29,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Not reported,30–39,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Not reported,40–49,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Not reported,50–59,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Not reported,60–69,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Not reported,70–79,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Not reported,80+,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Not reported,All ages,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Not reported,Not reported,0.0,,,,,,0.0,na,,,,,na,na
60,Yukon,Yukon,2024-06-30,Not reported,Unknown,0.0,,,,,,0.0,na,,,,,na,na
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,All sexes,0–4,237.0,,,,,33.0,113.0,9,,,,,1.3,4.3
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,All sexes,05–11,1876.0,,,,,56.0,88.0,47,,,,,1.4,2.2
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,All sexes,12–17,2707.0,,,,,50.0,155.0,81.1,,,,,1.5,4.6
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,All sexes,18–29,5343.0,,,,,32.0,260.0,79.9,,,,,0.5,3.9
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,All sexes,30–39,5949.0,,,,,83.0,556.0,86.6,,,,,1.2,8.1
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,All sexes,40–49,5257.0,,,,,115.0,682.0,92,,,,,2,11.9
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,All sexes,50–59,5065.0,,,,,148.0,903.0,90.2,,,,,2.6,16.1
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,All sexes,60–69,4481.0,,,,,207.0,1264.0,97,,,,,4.5,27.4
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,All sexes,70–79,2099.0,,,,,179.0,880.0,>=99,,,,,8.6,42.4
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,All sexes,80+,702.0,,,,,70.0,311.0,>=99,,,,,11.1,49.1
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,All sexes,All ages,34250.0,,,,,1156.0,5212.0,81.2,,,,,2.7,12.4
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,All sexes,Not reported,0.0,,,,,,0.0,na,,,,,na,na
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,All sexes,Unknown,534.0,,,,,183.0,0.0,na,,,,,na,na
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,f,0–4,122.0,,,,,19.0,54.0,9.4,,,,,1.5,4.2
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,f,05–11,869.0,,,,,13.0,45.0,44.9,,,,,0.7,2.3
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,f,12–17,1340.0,,,,,15.0,70.0,82.1,,,,,0.9,4.3
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,f,18–29,2705.0,,,,,5.0,151.0,79.1,,,,,0.1,4.4
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,f,30–39,3138.0,,,,,51.0,337.0,86.5,,,,,1.4,9.3
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,f,40–49,2753.0,,,,,59.0,414.0,91.6,,,,,2,13.8
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,f,50–59,2442.0,,,,,82.0,510.0,88.4,,,,,3,18.5
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,f,60–69,2100.0,,,,,103.0,618.0,95.5,,,,,4.7,28.1
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,f,70–79,971.0,,,,,86.0,422.0,>=99,,,,,8.9,43.6
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,f,80+,359.0,,,,,43.0,156.0,>=99,,,,,12.6,45.7
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,f,All ages,16799.0,,,,,476.0,2777.0,79.3,,,,,2.2,13.1
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,f,Not reported,0.0,,,,,,0.0,na,,,,,na,na
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,f,Unknown,0.0,,,,,,0.0,na,,,,,na,na
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,m,0–4,110.0,,,,,14.0,54.0,8.3,,,,,1.1,4.1
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,m,05–11,968.0,,,,,20.0,32.0,47.2,,,,,1,1.6
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,m,12–17,1306.0,,,,,17.0,71.0,76.6,,,,,1,4.2
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,m,18–29,2509.0,,,,,,64.0,76.9,,,,,,2
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,m,30–39,2732.0,,,,,21.0,201.0,84.3,,,,,0.6,6.2
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,m,40–49,2425.0,,,,,46.0,247.0,89.7,,,,,1.7,9.1
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,m,50–59,2559.0,,,,,66.0,393.0,89.8,,,,,2.3,13.8
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,m,60–69,2312.0,,,,,89.0,619.0,95.7,,,,,3.7,25.6
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,m,70–79,1075.0,,,,,87.0,441.0,97.3,,,,,7.9,39.9
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,m,80+,331.0,,,,,27.0,155.0,>=99,,,,,9.2,53.1
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,m,All ages,16327.0,,,,,387.0,2277.0,77.9,,,,,1.8,10.9
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,m,Not reported,0.0,,,,,,0.0,na,,,,,na,na
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,m,Unknown,0.0,,,,,,0.0,na,,,,,na,na
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,Other,0–4,0.0,,,,,,0.0,na,,,,,na,na
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,Other,05–11,0.0,,,,,,0.0,na,,,,,na,na
61,Northwest Territories,Territoires du Nord-Ouest,2024-06-30,Other,12–17,0.0,,,,,,0.0,na,,,,,na,na
